mood,rms,zcr,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B,bpm
sad,0.24095489,0.061772291264478765,1550.9223956118121,3164.9235905827704,-64.6572,131.6352,-11.493948,29.40966,-4.1519394,-0.21602887,-3.364076,-2.7828295,0.0073613347,-3.7141726,-3.2294364,-10.128137,-8.714148,0.3543374,0.21385151,0.21098825,0.18738395,0.19565585,0.30729863,0.19873846,0.3485172,0.47529018,0.37844425,0.2085553,0.18055138,99.38401442307692
sad,0.2601807,0.07501621319980695,1763.703499592416,3500.4341744087837,-41.964584,120.975624,-19.531307,29.818096,-3.8371887,-7.492938,-2.49596,-0.61030823,6.7484975,-4.059004,-1.7905387,-9.036866,-19.551672,0.35201514,0.4786197,0.42562234,0.29546183,0.14689383,0.19784167,0.25059843,0.35737652,0.31802717,0.28476828,0.3823659,0.19483954,161.4990234375
sad,0.2352236,0.06954331563706563,1627.9994817702523,3344.1313872466217,-49.89867,132.07152,-12.32196,25.547022,-6.5988703,5.1703887,-2.0014312,0.68935204,0.6655599,-2.8255455,-2.074611,-6.921245,-7.407276,0.37049183,0.30537874,0.29563427,0.29466444,0.32256904,0.35316554,0.2462105,0.35455385,0.36736247,0.43881953,0.34188807,0.2886057,161.4990234375
sad,0.16996595,0.055641439430501934,1446.4517585088286,2590.968116554054,-119.80099,147.50633,2.22907,-0.49140784,5.1195602,-9.505948,2.3948097,-20.411064,-11.07831,-0.6760395,-9.01565,3.894859,-10.728913,0.59914595,0.2832313,0.28191802,0.19346495,0.31031385,0.216333,0.18600771,0.4060752,0.22131312,0.39231995,0.27701584,0.357305,99.38401442307692
sad,0.16367142,0.06313344594594594,1435.569192466433,2507.9946157094596,-136.16132,149.21628,-3.5389912,7.875381,6.1521015,-7.6270056,4.581342,-19.167551,-9.499777,-6.7533,-11.219936,5.8158655,-12.3216915,0.42368066,0.16964342,0.22366749,0.15741926,0.28541133,0.24696739,0.12445033,0.1328346,0.16497609,0.29616883,0.28852588,0.6748962,172.265625
sad,0.15068056,0.07182258988899613,1582.0313695343816,3076.1303051097975,-130.40121,147.28885,-18.493052,19.350643,6.0914574,-6.7819433,2.4153454,-18.385464,-3.3623538,-6.830035,-9.719316,2.7878401,-15.495635,0.35963815,0.19084252,0.28876963,0.21842429,0.27628353,0.47996524,0.36925244,0.28320166,0.19354165,0.34018707,0.22410318,0.3649028,95.703125
sad,0.14989902,0.09256982987451738,1950.9909002909767,3863.9212943412163,-105.403915,121.5725,-16.82655,16.090485,-1.6179339,-4.0171604,2.5331488,-17.649025,-6.320679,-5.8762765,-14.073119,6.6205764,-22.71278,0.2549079,0.18873854,0.29233536,0.25590342,0.56225884,0.54630405,0.29040387,0.4257185,0.27116695,0.1787869,0.12129826,0.23966841,117.45383522727273
sad,0.13130271,0.07712015866312741,1696.0276126839733,3332.4086782094596,-141.11934,141.77217,-11.320435,24.664139,4.5579734,1.0049031,-4.836044,-9.584963,-8.33575,-6.9441247,-9.971802,1.9493339,-13.386777,0.45249903,0.26962703,0.25110587,0.1402861,0.22880314,0.61497784,0.3687977,0.41788855,0.22355227,0.234296,0.1430522,0.25562248,99.38401442307692
sad,0.20562032,0.07608326797779923,2226.0542550208074,4930.313687711148,-72.13304,90.98753,6.3928103,28.695042,10.23785,8.031995,-5.4831676,6.5215898,-2.538185,11.124919,4.3475623,13.053043,-4.4271483,0.5512394,0.31564713,0.39575648,0.25473934,0.26610732,0.15820213,0.27263856,0.2910699,0.18088698,0.39583296,0.54342085,0.6243221,112.34714673913044
sad,0.21601216,0.05224043798262548,1955.127913436874,4375.605072846284,-80.40848,97.98388,1.6767795,32.84182,17.616705,8.290593,-5.8122516,7.0774207,2.6857848,10.971753,0.70547616,9.296655,-4.0886936,0.62060404,0.33886755,0.2259145,0.21321978,0.36854947,0.26423264,0.3775563,0.39747992,0.18374987,0.34720397,0.47522932,0.62029946,112.34714673913044
sad,0.1667942,0.03655133928571429,1401.4465137749576,3068.065746410473,-168.36314,122.92122,1.9562676,48.3382,15.776393,7.1956987,0.6884412,6.5873623,-1.1764486,5.992092,2.7708557,10.12869,0.21365863,0.52097124,0.3051984,0.23065542,0.26949772,0.51411253,0.2822981,0.18330757,0.23660307,0.1801726,0.34674287,0.40333077,0.47400934,117.45383522727273
sad,0.13215907,0.04171128438706564,1168.0145099622341,2404.1114600929054,-218.53133,144.85413,-14.403175,42.444714,25.368254,7.5212355,-6.71607,1.135837,-2.3446405,4.9780254,11.821006,13.168761,1.7379599,0.26610327,0.21854965,0.19075051,0.22571018,0.3984365,0.35656604,0.6050642,0.8063609,0.40745142,0.3422926,0.25999337,0.35125965,107.666015625
sad,0.18203293,0.022468478523166024,1241.0890952425507,2821.431587837838,-166.18048,133.40843,-2.710112,49.24623,16.123934,17.556053,5.939434,11.369846,2.845044,9.711509,8.658483,13.831914,5.990045,0.13957126,0.16673878,0.27935207,0.39291117,0.66719013,0.76047003,0.68633705,0.6819165,0.3912389,0.1924084,0.121763,0.1557868,107.666015625
sad,0.1583589,0.05640308277027027,1258.5032296131294,2553.4305057010133,-188.9287,145.47375,-36.44507,50.215347,-8.886959,-1.5252728,-3.2794425,-10.719482,-3.9661531,-20.597803,3.0541122,11.383742,-6.2558208,0.15032323,0.08409248,0.13161981,0.12742817,0.24029358,0.15863575,0.3026551,0.76742595,0.24170703,0.06682963,0.112874046,0.271285,135.99917763157896
sad,0.16532,0.056870626206563704,1354.335316016329,2813.741158150338,-161.99347,148.51805,-25.598955,59.417816,-9.676675,-8.652647,-16.071123,-2.9253633,8.415931,-23.14399,1.8981062,8.242156,-14.887802,0.27220723,0.25754562,0.22745296,0.22874191,0.27945438,0.2509045,0.24382356,0.31494403,0.31499258,0.47805265,0.42270625,0.28714862,112.34714673913044
sad,0.19333622,0.06680592422779923,1475.9089165850153,3078.1672297297296,-134.31805,147.87604,-27.822742,53.466026,-23.287271,-7.6645727,-13.480204,-5.728526,6.044047,-22.93806,6.6622286,11.628859,-14.350885,0.27906764,0.19481073,0.19830467,0.20896514,0.27436584,0.25866175,0.34959278,0.40232843,0.33661014,0.32657468,0.24298541,0.39683485,151.99908088235293
sad,0.14341497,0.05420298926158301,1374.4868534698385,2954.496806376689,-175.37138,149.19525,-25.191444,60.781597,-14.048964,-6.1534505,-7.926921,-5.873119,5.2292604,-18.217966,0.5657992,2.0718565,-9.58826,0.2281561,0.15883015,0.1619823,0.3075906,0.20072995,0.17713387,0.31395775,0.32840148,0.33123007,0.6372055,0.33369976,0.22879946,103.359375
sad,0.18046393,0.07101947092181467,1571.7212673544607,3237.504618876689,-135.45735,141.97717,-30.792982,49.98506,-20.625528,-6.5315795,-13.423652,-0.93350434,10.990083,-17.38958,0.82143366,1.9561121,-16.304352,0.261537,0.20910272,0.18956053,0.21582139,0.19940002,0.16572133,0.25480375,0.44240734,0.30649304,0.46304464,0.48962793,0.39947906,123.046875
sad,0.19876225,0.07079701073841699,1212.3278776039015,1833.980415962838,-133.63667,155.59648,-4.658588,3.4282675,-5.7299075,7.2948933,-3.3116636,-4.1059046,-0.50101537,-2.5239668,-4.3896136,-3.6879694,2.3329458,0.31056696,0.15555331,0.19479524,0.10139679,0.3626737,0.2510806,0.10676475,0.13421398,0.12124513,0.4029045,0.32392552,0.23935997,95.703125
sad,0.14011145,0.0649112421573359,1450.6768196053647,2466.4662953969596,-182.42073,142.0251,2.7918754,-0.5116172,-10.382336,-5.7765517,1.0555048,-23.528513,-5.283713,-5.969493,-8.453769,-12.006936,-8.7769785,0.25238973,0.2919787,0.30874506,0.15491593,0.33745596,0.23818271,0.118817315,0.183036,0.14371881,0.45209843,0.24553834,0.15140639,89.10290948275862
sad,0.14972726,0.0975601019546332,2054.968722484027,3823.9726298564187,-149.89973,118.40554,13.340613,12.191706,-3.3384817,-21.276546,-2.684976,-21.521284,-10.005662,-12.709418,-8.853041,-12.249205,-7.74238,0.2822526,0.20677276,0.65990174,0.24881431,0.13760574,0.3768924,0.15324673,0.10289815,0.09950223,0.36236206,0.22432706,0.11157898,78.30255681818181
sad,0.1735661,0.08386937439671814,1792.4251894309161,3140.4389252533783,-134.92776,127.682686,-12.850121,3.605266,-8.337575,-15.20679,5.723978,-18.667791,-7.7764277,-10.215162,-12.384474,-15.057244,-8.006858,0.35813186,0.45154306,0.23419839,0.12441501,0.2696658,0.18711299,0.09518174,0.13072637,0.18645543,0.3573901,0.17265862,0.19768247,99.38401442307692
sad,0.18975814,0.07904311957046332,1660.271722585089,2854.7706397804054,-128.64732,134.78848,-15.219229,4.876971,-1.7145348,-16.747728,-0.6558342,-17.849504,-6.1503296,-15.188335,-9.883753,-13.896318,-5.5710874,0.3668666,0.27034202,0.54267913,0.14705878,0.14420968,0.29446217,0.115396656,0.11568715,0.13335492,0.3681356,0.19232516,0.14018066,89.10290948275862
sad,0.06170494,0.029317612813706564,784.3346495601941,1425.8056640625,-356.4246,168.34492,0.42159104,38.29584,10.494295,-0.7695615,4.669968,-2.6242359,2.9447572,-5.3666224,-5.5537705,-10.059557,-6.773237,0.26064417,0.2223568,0.3869851,0.66249573,0.124162845,0.00938593,0.017856723,0.0040955055,0.0041391444,0.04867978,0.403248,0.7458913,172.265625
sad,0.06827105,0.036466502775096526,1424.4362360022294,3266.063133445946,-290.09204,115.88132,19.246275,52.701958,-6.327374,0.1821461,11.1894245,-3.7874289,3.7347996,-18.32224,-7.0319777,-11.077123,-18.345089,0.32155725,0.79790616,0.334736,0.13363579,0.08086676,0.0895343,0.037299905,0.032475498,0.023859406,0.221522,0.5999961,0.3523227,123.046875
sad,0.06620808,0.032450907939189186,1054.6465252372966,2207.4443095439187,-301.6082,151.17299,-2.1653996,42.39986,3.423811,-5.5697865,9.346222,-8.782962,-5.2428446,-18.167406,-14.316184,-10.259789,-15.826847,0.25144196,0.1685092,0.11272949,0.16765176,0.14696766,0.35839197,0.19329885,0.08633171,0.12383442,0.15130675,0.5472226,0.6911715,78.30255681818181
sad,0.06530778,0.03442665600868726,1236.908564948627,2449.5473500844596,-298.83057,138.21953,10.477278,30.449093,10.805011,-9.899309,0.199264,5.685123,-19.41038,-6.1040673,-14.782813,2.418823,-10.981127,0.3085627,0.22060943,0.11007982,0.02070661,0.040546402,0.26036644,0.16654211,0.044150855,0.03476475,0.07780318,0.47060812,0.80828357,71.77734375
sad,0.053947743,0.027413504464285716,728.5768872685154,1336.8460990287163,-370.2836,180.84734,-6.9312634,31.593542,13.944394,-3.248889,4.419399,4.192573,-4.990671,-11.900716,-2.839691,5.505621,-8.8589325,0.081895515,0.040786665,0.017718688,0.0030610086,0.008111009,0.011929908,0.002751519,0.0033050785,0.020312604,0.41180697,0.97078365,0.5021123,89.10290948275862
sad,0.18720822,0.03739216336872587,1335.4937944931767,2939.988914695946,-124.96734,137.42622,-9.334274,34.70101,4.151535,17.675934,11.644649,11.047345,4.2344046,0.96136785,-6.497547,6.05212,-0.14604944,0.465158,0.42923862,0.44893196,0.43910936,0.56280583,0.50594634,0.38029197,0.45760104,0.410815,0.42281815,0.31663162,0.32921517,99.38401442307692
sad,0.24543916,0.08175034688706563,2176.0067536874994,4633.005832981419,-24.594757,100.34945,-9.555068,39.537006,0.2625457,7.3753037,4.4336333,9.528768,2.3338594,6.4382253,-4.115293,5.468782,0.37170005,0.45381275,0.3548376,0.31345925,0.37332323,0.6896224,0.6753977,0.5212652,0.48172268,0.41328672,0.5192719,0.345212,0.4263595,103.359375
sad,0.35567412,0.12477376930501931,3089.021020021108,6502.902634079392,48.89671,58.366116,-1.0677859,34.228077,5.8432317,10.973502,6.8737974,12.236741,4.9683495,6.588394,-3.2446723,6.4813485,-0.6407248,0.22963744,0.31186342,0.37455237,0.43821862,0.6803556,0.85766965,0.5316103,0.35394204,0.29321992,0.40129054,0.29481378,0.21136911,95.703125
sad,0.3461461,0.13637563344594594,3155.291909525956,6545.63648120777,46.844383,54.305153,-2.6655178,35.382633,6.5641427,10.164579,6.0185037,12.36712,5.310155,6.704396,-2.0892928,7.5370092,0.33697107,0.2663368,0.34424245,0.40699086,0.43514374,0.6154566,0.7093267,0.47292736,0.35863957,0.33812085,0.55455494,0.40783378,0.25745595,99.38401442307692
sad,0.361364,0.1398426188465251,3061.10120749016,6354.248706714527,55.184254,59.51708,-3.4121456,35.487553,5.2688932,10.085519,6.448463,12.156039,5.0656776,6.751599,-3.4029145,6.3352747,-1.0625823,0.308856,0.39063424,0.4348475,0.45181653,0.65336233,0.7535813,0.52563316,0.4583966,0.402135,0.58714205,0.4351411,0.30994418,95.703125
sad,0.1447917,0.04437138030888031,893.7275074065153,1522.996067356419,-213.57303,161.28961,5.1531873,28.205198,16.843012,17.311861,7.059097,0.8043218,-11.445499,-2.7774186,-14.65148,-4.7015057,-9.917605,0.21749672,0.51881856,0.3242299,0.19830425,0.22433269,0.14572282,0.33284563,0.13717869,0.24766715,0.4512385,0.17044227,0.19861732,143.5546875
sad,0.15979767,0.03821036438223938,926.8927456622024,1571.2587098817567,-196.89223,157.54199,9.34928,25.34681,13.734135,18.29096,2.8549242,-1.9176443,-11.742371,-3.3327534,-10.955989,-3.0393786,-6.3875537,0.33869728,0.51643366,0.3511945,0.3479815,0.3624337,0.12945478,0.1646857,0.16965741,0.45163473,0.30368838,0.16055305,0.38169077,151.99908088235293
sad,0.13977645,0.04013332528957529,908.9788315436658,1568.5150971283783,-207.33484,165.72086,1.8848345,24.004478,13.278499,17.18183,8.25998,3.406219,-11.436837,-1.5797915,-13.417733,-5.939335,-7.4538946,0.25628427,0.4383183,0.32106182,0.28577912,0.37414485,0.21549487,0.33067954,0.16046306,0.2606413,0.4793109,0.27036092,0.2888206,107.666015625
sad,0.1227787,0.08335281430984556,2219.244770758006,5193.908361486487,-173.9024,99.361244,23.703974,7.9986672,4.0224085,-7.885642,-2.3236575,-11.422222,-12.987125,3.4337158,-19.779745,-9.097713,-12.946587,0.19504716,0.34227973,0.1695243,0.24628627,0.53101593,0.15364295,0.10841566,0.16892175,0.47032255,0.32339308,0.18062247,0.2970849,99.38401442307692
sad,0.116127454,0.06636477437258688,1898.9486552017506,4377.226298564189,-199.87166,114.45371,15.107215,10.264737,4.9773836,-9.176054,-4.2938886,-7.668975,-5.209746,3.347844,-16.576769,-19.615864,-23.24237,0.100633584,0.14660688,0.13260512,0.14183973,0.22290458,0.21334562,0.5383752,0.26561734,0.29227176,0.36307988,0.14824857,0.19395341,99.38401442307692
sad,0.06486826,0.061037041505791506,1579.3112435209296,2861.6296716638512,-257.97073,138.67776,-8.5003805,-1.5122138,11.270576,-10.937566,-29.173315,-4.827822,-18.048744,-23.528137,-1.9158503,-11.045862,-15.505365,0.33248794,0.12391256,0.12771916,0.172655,0.09278254,0.16308226,0.103476785,0.320844,0.65084237,0.2970514,0.29255578,0.25229424,151.99908088235293
sad,0.04706886,0.06563329512548262,1349.8174601668977,2335.4795713682433,-315.53946,156.09875,-3.322613,-3.41528,14.048183,-5.7048197,-24.209194,-10.2695875,-20.291286,-20.985811,-0.5199071,-10.049978,-11.691282,0.17737639,0.2660138,0.22299059,0.24763185,0.19274192,0.31476384,0.18878117,0.34522745,0.574112,0.28061408,0.30100656,0.114202045,184.5703125
sad,0.08395704,0.06440599360521236,1437.923159278558,2561.9523331925675,-205.52475,150.33676,-22.716879,5.8243403,14.799698,-4.6719155,-27.186556,-8.04292,-8.668352,-18.688835,1.3327719,-5.280812,-15.532471,0.45085776,0.24819525,0.20578241,0.24095543,0.17913385,0.28056768,0.17141055,0.21502486,0.39607534,0.260809,0.30297557,0.3829766,151.99908088235293
sad,0.0707089,0.04929755369208494,1005.1530494089229,1781.4360747466217,-250.31491,192.54483,-29.89449,8.065052,8.816875,-1.2776647,-11.799703,-4.774705,-12.904318,-17.377676,-0.12621717,-5.95046,-9.627152,0.40616915,0.25872442,0.30580175,0.44233173,0.22881278,0.4157214,0.2200908,0.43554103,0.48474175,0.32307968,0.340038,0.29340136,135.99917763157896
sad,0.10313072,0.061485732384169885,1415.963169948029,2760.4069890202704,-188.38052,155.48878,-21.65391,3.863049,9.019829,-8.764676,-18.9752,-10.831383,-11.444326,-19.413809,-2.8171368,-6.2109985,-13.204566,0.3888258,0.17702608,0.16608655,0.24706729,0.15912122,0.27705127,0.13620517,0.25155258,0.4835912,0.26147395,0.23604958,0.26877397,161.4990234375
sad,0.13964172,0.05349413308397683,1753.8415580481649,3737.964527027027,-128.71957,126.55558,22.732325,8.366709,6.636437,6.426323,-1.9960287,6.1188407,-1.2812281,6.1618047,-3.480368,-0.74003464,-5.356127,0.53196347,0.40005052,0.46890846,0.38275096,0.3794922,0.4615108,0.33778763,0.36355144,0.21425869,0.33664,0.2011945,0.20460324,99.38401442307692
sad,0.14046654,0.0786151665057915,2279.5081959652102,5389.245275548987,-96.2263,103.28593,23.494144,11.169231,9.958089,2.7152562,-0.9841345,8.807536,-0.19055341,0.5733307,-3.8551488,-2.9138088,-6.430585,0.56959116,0.36083147,0.37272763,0.26756558,0.30877292,0.30179277,0.2815434,0.5109585,0.39467517,0.40680936,0.2929062,0.35387254,99.38401442307692
sad,0.14815131,0.07235800253378379,2144.612928561594,5015.282543285473,-99.865204,107.916245,24.938593,12.678846,13.307861,3.7474914,-3.0436945,6.4918213,-1.1807557,3.5638907,-4.072563,-1.7646002,-7.0314226,0.5080675,0.36186406,0.44683254,0.3152491,0.36990896,0.37300754,0.28688455,0.29183507,0.3020757,0.5917128,0.3594687,0.30102438,99.38401442307692
sad,0.14526786,0.07580236486486487,2209.250716570845,5326.4331714527025,-95.852715,104.88174,25.570753,12.996163,13.547198,5.3818283,-1.0659677,9.53513,-1.7516513,1.1994082,-6.1231656,-3.5717876,-7.857981,0.6095669,0.4348468,0.519169,0.35450792,0.33820868,0.19862866,0.18883076,0.39229473,0.29320636,0.3693636,0.25211462,0.32425833,99.38401442307692
sad,0.1394453,0.08923292712355213,2405.855001801694,5653.879196579392,-94.95853,100.086754,26.285816,8.83691,9.886939,4.312751,-1.3330647,5.322508,-1.1945639,0.37615165,-5.738782,-2.6823075,-8.3912735,0.54564595,0.34697616,0.29982555,0.20863378,0.36541608,0.40832818,0.31354344,0.43547413,0.35308665,0.546204,0.34317705,0.28851312,99.38401442307692
sad,0.054415572,0.06898905043436293,1694.8784064234121,3500.143185177365,-192.36003,127.93554,-15.376202,26.638145,-4.255928,3.907474,-3.783072,-6.229897,6.579863,-1.8991026,2.7258134,-5.9395633,-1.1756098,0.32809183,0.18111819,0.21222283,0.23335236,0.36692718,0.20907542,0.30838212,0.33024508,0.39059514,0.65590465,0.4184846,0.5253627,86.1328125
sad,0.055115033,0.07946353161196912,1800.1252596803436,3822.1019847972975,-180.0784,121.75081,-13.083021,27.712683,-4.577775,6.4328275,-0.4520493,-0.4710929,-0.99770164,1.0572299,-1.1435957,0.87763464,-2.8928494,0.2901536,0.2704,0.44904566,0.35173282,0.4518102,0.37773785,0.4674359,0.45967844,0.36705422,0.49766704,0.41195774,0.36528143,172.265625
sad,0.073837414,0.08632397743725868,1773.7894872812083,3649.046531883446,-144.6959,126.00192,-18.187344,30.158417,-1.8627962,10.56155,1.4723651,4.8536167,7.0094395,4.4518194,2.61578,-1.7638798,-4.9912825,0.25848973,0.25957805,0.32109833,0.27480835,0.3189515,0.27860668,0.56030256,0.4632134,0.3774203,0.5382171,0.37722406,0.4199033,172.265625
sad,0.07105813,0.08511175796332046,1821.9272020928893,3829.1688661317567,-144.99307,121.57456,-14.402776,32.064896,0.32060868,6.364273,3.848231,2.1252375,5.139132,1.0606419,2.5265467,3.7089856,-1.9183235,0.35773578,0.2588296,0.2915269,0.29767725,0.58033556,0.29035804,0.37701458,0.627896,0.4993075,0.4198874,0.3931593,0.48397705,86.1328125
sad,0.0726991,0.08087747345559845,1775.042236961613,3733.8491078969596,-146.79095,123.313095,-12.47497,29.748854,-0.5432817,10.573433,1.9146491,4.803847,6.8299994,4.2619467,2.2746482,-0.26576886,-2.6029968,0.32053375,0.28530294,0.32309252,0.33365804,0.3643592,0.24826872,0.35598683,0.4861971,0.46556598,0.6459609,0.44881237,0.35707936,172.265625
sad,0.033346836,0.04429785533301158,862.9115952668873,1223.2355891047298,-412.5693,161.09415,24.848047,22.145245,5.508839,-10.782489,-9.329296,-5.286686,-14.779778,-5.3378243,-3.2371864,-5.803386,-2.2625422,0.45895514,0.11925778,0.13199136,0.11748833,0.2932653,0.09757382,0.029400991,0.043374192,0.063651726,0.11441723,0.14346114,0.5831077,78.30255681818181
sad,0.039669883,0.030955900096525095,764.3027985149354,1062.8173828125,-392.9018,147.1839,35.473736,20.378864,5.2194724,-8.810345,-9.446423,-9.283394,-14.00623,-6.453765,-4.935157,-5.006525,-1.0405189,0.27726698,0.080959454,0.12722886,0.07117583,0.1884913,0.11014893,0.18804261,0.32439947,0.39643472,0.58826965,0.23567136,0.26262325,78.30255681818181
sad,0.04218008,0.03866282577220077,823.051616263171,1210.3904930320946,-373.64334,159.43163,25.105541,14.771262,0.46568787,-10.681378,-9.583154,-7.3253303,-15.565072,-8.37855,-2.8169775,-5.086666,-7.9881897,0.21740745,0.082188666,0.1326035,0.14586586,0.38672116,0.26804814,0.091895126,0.1665311,0.2358166,0.43758318,0.2162764,0.22667684,67.99958881578948
sad,0.046766892,0.03835364382239382,854.9973072219896,1374.9241184543919,-328.06985,174.3527,20.735092,23.069267,2.5529683,-5.343549,-7.697318,-5.462705,-11.989733,-4.662782,-1.8472213,1.0044656,-0.88950515,0.39054325,0.20374472,0.28527266,0.378181,0.6048807,0.31460047,0.16357905,0.26592293,0.37268627,0.45940366,0.30603728,0.3765611,89.10290948275862
